id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back
738621772,7141,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,ALLEGHENY AVE,2017,2017-12-14,ABDELL ST,BEECH AVE
2138494234,12008,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,ALLEGHENY AVE,2017,2017-12-14,BEECH AVE,DOUNTON WAY
2123384243,817,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,ALLEGHENY AVE,2017,2017-12-14,DOUNTON WAY,WESTERN AVE
2126644289,12903,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,ALLEGHENY AVE,2017,2017-12-14,WARLO ST,PENNSYLVANIA AVE
1587403165,10000,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,ALLEGHENY AVE,2017,2017-12-14,LIVERPOOL ST,WARLO ST
1630926200,19753,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,ALLEGHENY AVE,2017,2017-12-14,BEHAN ST,BAILIFF WAY
155061140,346,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,BAUSMAN ST,ROCHELLE ST
1824168830,10428,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,ROCHELLE ST,ZARA ST
375674623,19378,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,ZARA ST,CHARLES ST
600465958,4914,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,CHARLES ST,RENTZ WAY
476941639,4254,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,RENTZ WAY,JUCUNDA ST
1003284737,1455,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,JUCUNDA ST,ORCHARD PL
2004201892,14044,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,E AMANDA AVE,2017,2017-07-21,ORCHARD PL,ARLINGTON AVE
1687710620,785,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,CALHOUN AVE,BEXAR WAY
438589819,6977,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,WYNOKA ST,CALHOUN AVE
1906085133,12333,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,LAUGHLIN AVE,WYNOKA ST
88546679,18366,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,NORTHERN WAY,LAUGHLIN AVE
1579598896,7320,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,LINNVIEW AVE,NORTHERN WAY
1756059468,2443,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,ANGLO WAY,LINNVIEW AVE
2068823085,2102,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,AMANDA ST,2017,2017-07-17,BIRMINGHAM AVE,ANGLO WAY
2052407608,9815,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,KATHLEEN ST,BAILEY AVE
1565573339,7948,"Mill & Overlay - 2""",,Completed,CEDARVILLE ST,2012,2012-08-16,ESSEX WAY,HOLMAN WAY
483848258,9242,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,SCIENCE ST,KATHLEEN ST
2095682271,5094,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,MCLAIN ST,TANK WAY
1110385076,11085,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,EUREKA ST,MCLAIN ST
1140204433,19515,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,CERES WAY,EUREKA ST
1793262720,2091,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,EXCELSIOR ST,CERES WAY
710247729,2085,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,EDGEMONT ST,EXCELSIOR ST
1258775894,14625,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,GUYMAN WAY,EDGEMONT ST
1590038689,3343,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,BELTZHOOVER AVE,2017,2017-12-14,E WARRINGTON AVE,GUYMAN WAY
1084473968,6670,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,WYLIE AVE,2017,2017-09-29,GRANITE ST,WANDLESS ST
608283044,20004,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,WYLIE AVE,2017,2017-09-29,HERRON AVE,GRANITE ST
795131193,9266,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,WIGHTMAN ST,2017,2017-12-15,HEMPSTEAD ST,HOBART ST
1639927220,7927,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,WIGHTMAN ST,2017,2017-12-15,PHILLIPS AVE,COVODE ST
1068601461,667,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,WIGHTMAN ST,2017,2017-12-15,MELVIN ST,PHILLIPS AVE
1722140457,15924,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,WIGHTMAN ST,2017,2017-12-15,POCUSSETT ST,MELVIN ST
787661826,5899,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,TIOGA ST,2017,2017-12-01,CRESSEY WAY,ROSEDALE ST
1830303979,8721,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,TIOGA ST,2017,2017-12-01,PITT ST,CRESSEY WAY
545561695,246,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,TIOGA ST,2017,2017-12-01,OAKWOOD ST,PITT ST
209689761,16754,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Work to be completed by City paving contractor.,Completed,TIOGA ST,2017,2017-12-15,CORA ST,BRUSHTON AVE
1949674315,12236,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CALIFORNIA AVE,2017,2017-08-29,PERROTT ST,KLEBER ST
1539762758,11904,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CALIFORNIA AVE,2017,2017-08-29,KLEBER ST,BONAVENTURE WAY
877684609,15354,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CALIFORNIA AVE,2017,2017-08-29,BONAVENTURE WAY,MARMADUKE ST
560978957,123,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CALIFORNIA AVE,2017,2017-08-29,MARMADUKE ST,COOPER AVE
1669779689,14189,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CALIFORNIA AVE,2017,2017-08-29,COOPER AVE,MORRELL ST
583868260,10755,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CALIFORNIA AVE,2017,2017-08-29,MORRELL ST,TERMON AVE
1457888715,9775,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CEDAR AVE,2017,2017-08-29,FORELAND ST,E OHIO ST
1220904250,8453,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CHATHAM SQ,2017,2017-12-13,WATSON ST,FIFTH AVE
990319236,10781,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CHATHAM SQ,2017,2017-12-13,FORBES AVE,WATSON ST
2140582636,1714,"Mill and Overlay 4"" (Primary)",,Canceled,FORBES AVE,2017,2017-10-24,PRIDE ST,STEVENSON ST
78568914,4417,"Mill and Overlay 4"" (Primary)",,Canceled,FORBES AVE,2017,2017-10-24,MARION ST,PRIDE ST
492879723,11365,"Mill and Overlay 4"" (Primary)",Part of a cooperative paving agreement with Peoples Natural Gas.  Paving to be completed by Peoples.,Completed,DEVILLIERS ST,2017,2017-12-15,WYLIE AVE,CENTRE AVE
639696444,19343,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,NEGLEY RUN BLVD,MANETTO WAY
236357045,19345,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,MANETTO WAY,SHERIDAN AVE
274680470,19315,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,SHERIDAN AVE,N HIGHLAND AVE
1717505274,19309,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,SHERIDAN AVE,N HIGHLAND AVE
1982877639,19308,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,N HIGHLAND AVE,N HIGHLAND AVE
438430627,19306,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,N HIGHLAND AVE,N BEATTY ST
80957298,19269,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,N BEATTY ST,BORLAND ST
1378554285,19262,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,BORLAND ST,N EUCLID AVE
819666178,19314,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,SHERIDAN AVE,N HIGHLAND AVE
1876086387,19346,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST LIBERTY BLVD,2017,2017-12-12,COLLINS AVE,SHERIDAN AVE
2023516020,12123,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST HILLS DR,2017,2017-09-14,WILNER DR,PARK HILL DR
1613320005,1369,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST HILLS DR,2017,2017-09-14,PARK HILL DR,WILNER DR
1144359449,770,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,EAST HILLS DR,2017,2017-09-14,CITY LIMIT,PARK HILL DR
159028089,6530,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FEDERAL ST N,2017,2017-08-29,CARRINGTON ST,HENDERSON ST
1843096115,8241,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FEDERAL ST N,2017,2017-08-29,E JEFFERSON ST,CARRINGTON ST
1353703336,17875,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FEDERAL ST N,2017,2017-08-29,PERRYSVILLE AVE,E JEFFERSON ST
2097324632,17491,"Mill and Overlay 4"" (Primary)",Planned for 2017 paving season.  Work to be completed by City paving contractor.,Completed,FEDERAL ST N,2017,2018-11-13,PERRYSVILLE AVE,SEABRIGHT ST
833660922,10591,"Mill and Overlay 4"" (Primary)",Planned for 2017 paving season.  Work to be completed by City paving contractor.,Completed,FEDERAL ST N,2017,2018-11-13,SEABRIGHT ST,PERCIVAL ST
1325697550,4078,"Mill and Overlay 4"" (Primary)",Planned for 2017 paving season.  Work to be completed by City paving contractor.,Completed,FEDERAL ST N,2017,2018-11-13,PERCIVAL ST,LAFAYETTE AVE
1673903861,10444,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORBES AVE,2017,2017-07-12,DENNISTON ST,SHADY AVE
402941730,320,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORBES AVE,2017,2017-07-12,BEECHWOOD BLVD,DENNISTON ST
1699121151,13980,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORBES AVE,2017,2017-07-12,S DALLAS AVE,BEECHWOOD BLVD
1077007546,2036,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORBES AVE,2017,2017-08-11,BEECHWOOD BLVD RAMP,S DALLAS AVE
367145731,6377,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORBES AVE,2017,2017-08-11,S BRADDOCK AVE,BRIAR CLIFF RD
565098076,9517,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORBES AVE,2017,2017-08-11,BRIAR CLIFF RD,BEECHWOOD BLVD RAMP
431020592,7573,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FORT DUQUESNE BLVD,2017,2017-09-14,FORT DUQUESNE BLVD RAMP,COMMONWEALTH PL
968697102,7064,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRANKLIN RD,2017,2017-12-14,GARVIN ST,WALDORF ST
774452070,6596,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRANKLIN RD,2017,2017-12-14,MONTANA ST,VINCETON ST
750643002,13261,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRANKLIN RD,2017,2017-12-14,VINCETON ST,GARVIN ST
431123219,6806,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRANKLIN RD,2017,2017-12-14,WALDORF ST,PERRYSVILLE AVE
1549355962,13094,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRANKLIN RD,2017,2017-12-14,PERRYSVILLE AVE,MONTANA ST
1874451969,18260,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,S NEGLEY AVE,STRATFORD AVE
951546750,18423,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,STRATFORD AVE,S FAIRMOUNT ST
691912275,5453,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,S FAIRMOUNT ST,EMORY WAY
448748403,16889,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,EMORY WAY,ROUP AVE
54862695,9162,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,ROUP AVE,OLGA WAY
164922675,4480,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,OLGA WAY,S GRAHAM ST
692696374,8938,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,S GRAHAM ST,VINTAGE WAY
635987810,9359,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,VINTAGE WAY,S AIKEN AVE
342699754,4692,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,S AIKEN AVE,AMELIA WAY
1015055219,10167,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,FRIENDSHIP AVE,2017,2017-12-01,AMELIA WAY,S ATLANTIC AVE
184294905,3137,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,HARRIET ST,2017,2017-12-01,VINTAGE WAY,S AIKEN AVE
675466046,2029,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,HARRIET ST,2017,2017-12-01,S GRAHAM ST,VINTAGE WAY
283677371,5850,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,HARRIET ST,2017,2017-12-01,OLGA WAY,S GRAHAM ST
114826245,3471,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2017 paving program. Work completed by contractor.,Completed,HARRIET ST,2017,2017-12-01,S FAIRMOUNT ST,OLGA WAY
2058045894,9528,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,GRANDVIEW AVE,2017,2017-07-21,KEARSARGE ST,MAPLE TER
701856717,5426,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,GRANDVIEW AVE,2017,2017-07-21,MAPLE TER,SHILOH ST
559523323,9448,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,GRANDVIEW AVE,2017,2017-07-21,SHILOH ST,WYOMING ST
1434319148,14038,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,GRANDVIEW AVE,2017,2017-07-21,BIGHAM ST,AMABELL ST
348575526,14124,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,GRANDVIEW AVE,2017,2017-07-21,AMABELL ST,MERRIMAC ST
2146674966,2547,Mill & Overlay 3 or More,,Completed,GAEL WAY,2013,2013-08-27,SWAN WAY,JANCEY ST
2034722362,7708,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CRAFTON BLVD,2017,2017-07-21,OAKWOOD RD,BALDWICK RD
1406645155,289,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CRAFTON BLVD,2017,2017-07-21,PENSDALE ST,OAKWOOD RD
705159696,2973,"Mill and Overlay 4"" (Primary)",Part of 2017 paving program. Work completed by contractor.,Completed,CRAFTON BLVD,2017,2017-07-21,PENSDALE ST,CITY LIMIT
